age	city	ethnicity	first_name	last_name	location	name	sex	state	tiernum	year	years_of_schooling	vowel	stress	pre_word	word	fol_word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	plt_vclass	plt_manner	plt_place	plt_voice	plt_preseg	plt_folseq	style	glide	pre_seg	fol_seg	context	vowel_index	pre_word_trans	word_trans	fol_word_trans	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
												ER	1		SHIRTS		512.8	1554.3	2479.6	150.8	203.3	817.3	857.737	857.681	857.85	0.169																510.1	1555.9	511	1564.9	511.3	1636.2	503.6	1670.5	489.1	1700.8	5
												UH	1		LOOK		420.3	1196.4	2480.6	86.3	152.3	580.4	859.915	859.895	859.955	0.06																443.9	1164.5	417	1200.9	387.8	1230	362.6	1271	386.7	1340.2	6
												AY	1		LIKE		607.8	1554	2474.7	57.6	83.7	338.6	860.081	860.075	860.145	0.07								s								602	1633.2	576.6	1708.7	532.1	1753	503.9	1737.7	466	1714	6
												AE	1		SACKS		684.4	1834.2	2824.5	94.7	95.5	614.7	860.431	860.365	860.564	0.199																651.7	1808	689.6	1834.3	699.3	1831.7	688.2	1865.3	656.3	1891	4
												AE	1		CAN'T		541	2147.5	2899	132.7	369.1	1150.3	861.528	861.508	861.568	0.06																499.5	2165.9	546	2145	582.2	2122.8	591.1	2104.9	588.8	2077.6	4
												IY	1		EVEN		416.9	2190.3	2925.5	110.3	299.7	448.1	861.661	861.638	861.708	0.07																425	2166.5	416.1	2187.6	405.7	2159.9	393.1	2081.7	369.8	1730.9	5
												AY	1		TIE		826.6	1727.8	2842.3	107.7	120	252.8	861.924	861.927	862.108	0.181								m								799.4	1544.5	805.6	1507.7	765.5	1612.1	699.4	1654.8	611	1705.4	5
												AE	1		AT		630	1798	3350.5	90.1	103.1	811.9	862.307	862.277	862.368	0.091																628.9	1799	629.9	1795.9	623.7	1791.2	584.6	1785.8	535.1	1877.9	4
												AE	1		AT		589.2	1817.7	2868.1	113.8	103.2	467.6	862.53	862.487	862.617	0.13																539.8	1815.7	595.2	1819.4	606.8	1828.9	639.9	1791.4	639.6	1734.7	5
												AA	1		BOTTOM		765.1	1326.1	2982.5	123.5	242.9	404.5	862.87	862.807	862.997	0.19																733.3	1300.8	771.9	1327.1	802.6	1378.8	796.2	1437.7	760.9	1470.9	4
												AY	1		MY		707.1	1364.9	2360.1	79.7	158.2	745.5	864.006	864.008	864.068	0.06								s								683.2	1449.2	658.9	1484	607.2	1526.4	517.4	1525.5	431.4	1450.1	6
												ER	1		GIRLFRIEND		447.1	1148.9	1772.4	99.9	101.7	318.8	864.171	864.138	864.238	0.1																425.7	1135	450.6	1151.7	479.9	1158.7	503.9	1128.8	510.8	1105.1	6
												AE	1		JAN		695.5	1861.8	2676.9	186.6	593.3	1138.9	864.721	864.647	864.868	0.221																503.7	1378.8	695.3	1857.6	718.6	1808.7	679.8	1656.2	638.2	849.5	6
												AA	1		GOT		770.3	1522.8	2548.5	52.1	143.2	355.7	865.654	865.561	865.841	0.28																732.4	1550	770.4	1523.4	783.5	1550.3	782.1	1554.5	751.1	1542.6	5
												EH	1		DETENTION		740.6	1810.5	3046.3	144.1	214.8	1680.8	866.278	866.258	866.318	0.06																766.7	1791.8	737.7	1813	715.8	1822.8	710.7	1809.6	702.5	1774.3	4
												ER	0		FOR		458.6	1452.9	2511.9	248	170.9	411.3	866.714	866.697	866.748	0.051																445.1	1445.7	461.9	1454.6	485.8	1469.7	490.3	1460	483.2	1452.5	6
												AE	1		THAT		676.8	1782.4	3170.1	104.5	190.6	832.5	866.857	866.787	866.998	0.211																668.6	1759.3	682.6	1787.1	683.2	1747.4	675.4	1713.6	652.5	1633.2	4
												IY	1		SHE		336.7	2320.3	3008.8	76.7	201.8	1068.5	869.971	869.948	870.018	0.07																330	2339.5	338.3	2316.6	364.3	2315.2	385.5	2353	405.1	2385.8	4
												AE	1		HAD		655.1	2002.1	3666.4	27.2	413.3	2390.5	870.128	870.098	870.188	0.09																652.2	1993.1	654.8	1997.1	628.5	1954.7	547.8	1909.7	474.3	1869.4	4
												EY	1		STAY		562.2	1902.9	2497.9	121.5	152.7	670.6	870.546	870.508	870.778	0.27																555.7	1935.7	517.8	1990.5	508.2	2094.5	470.7	1812.8	415.1	2070	5
												IH	1		SIX		558.6	1714.7	2565.7	125.7	64.6	833.5	871.671	871.634	871.744	0.11																529.7	1690.2	560.7	1716	564.2	1748	541.5	1780.9	534.5	1814.9	5
												AE	1		AND		695.7	1981.6	3047.5	271.6	348.7	524.8	872.544	872.524	872.584	0.06																687.1	1893.4	691.4	1978.3	654.1	1956.7	633.1	1944	637.9	1945.6	5
												AA	1		GOTTA		642.9	1707.4	2678.4	53.2	373	548.3	872.764	872.734	872.824	0.09																597.7	1780.3	645.8	1702.8	671	1681.8	674.6	1677.7	663.6	1659.6	5
												AA	1		SOCKS		796	1494.5	2693	70.5	169.9	220.6	873.31	873.233	873.463	0.23																733.7	1499.7	801.9	1496.7	823.5	1503.7	808.1	1514.8	698.6	1533.7	6
												OW	1		NO		785	1736.8	3196.1	442.7	679.9	1642.6	874.035	874.014	874.514	0.5																460.2	1322.5	672.8	1631.3	481.6	1150	760.5	1257.1	794.4	1324.4	5
												AH	1		THE		677.4	1050	2322.6	94.1	332.7	1357.9	874.946	874.929	874.98	0.051																655.9	1061.2	682.8	1049	716.5	1089.8	740.9	1118.1	762.5	1096.1	6
												AO	1		HALL		757.1	949.2	3054.1	112.7	91.7	1332.7	875.06	875.01	875.16	0.15																759.5	929.7	757.4	955.3	743	1003.5	726	1004.7	662.8	952.9	5
												AO	1		STALKS		732.7	1203.4	2899.3	43.5	188.9	1860	875.773	875.71	875.9	0.19																688.9	1211.7	735.7	1199.6	743.3	1156.7	718.8	1168.6	656	1151.6	5
												UW	1		YOU		402.7	1878.7	2623.2	42.6	267.9	506.3	876.147	876.11	876.22	0.11																400	1857.6	402.9	1876	404.3	1757.1	387.7	1489.8	372.2	1461.2	6
												IY	1		SEE		397.4	2208.7	3317.8	70.2	278.2	953.1	876.52	876.43	876.7	0.27																400.7	2338.1	398.5	2241.4	402.6	2391.1	394.7	2384.4	376.5	2090.6	4
												IH	1		IF		592.6	1846.6	2987.5	429.5	344.4	501.6	877.323	877.306	877.356	0.05																628.4	1778.4	592.6	1846.6	497.2	1944.7	462.6	1940.8	452.7	1948.1	4
												AW	1		OUT		713.7	1434.8	2797.5	50.5	144.1	340.2	877.572	877.546	877.706	0.16																692.1	1453.3	748.3	1412.8	764	1405.9	739.7	1437.6	710.2	1506.8	5
												UW	1		UNIFORM		426.9	1413	2451	127.1	439.2	798.3	877.919	877.895	877.966	0.071																419.6	1485.8	427.4	1405.2	431.2	1357.3	422.8	1341.3	402.1	1366.3	5
												AO	2		UNIFORM		571.1	750.9	1895.6	200.9	308.7	667.7	878.195	878.155	878.275	0.12																540.8	911.2	573.9	747.9	588.7	782.1	647.6	895.2	649.6	997.1	6
												AE	1		LAST		639.7	1816.1	3640.9	67.4	162.2	1603	878.469	878.445	878.516	0.071																652	1802	638.8	1817	628.2	1815.6	617.7	1799.4	613.3	1848	4
												IY	1		WEEK		411.1	2524.2	4006.9	118.6	202.3	931.8	878.762	878.725	878.836	0.111																427.2	2600	408.7	2515.2	400.4	2437	385.4	2331.8	915.1	2911.3	3
												AA	1		JOHN		790.9	1587.2	2639	71.9	228.2	2822.8	879.046	878.996	879.146	0.15																771.6	1659.2	791.7	1582.5	813	1589.4	790	1433.2	761.4	1578.6	5
												AA	1		GOT		732.1	1686.1	2734	40.4	206	1458.8	879.296	879.246	879.396	0.15																675.3	1722.3	736.3	1679.5	759.9	1599.2	758.7	1586.4	737.2	1563	5
												EH	1		SUSPENDED		698.3	1444.7	2676.8	80.9	305.4	685	879.669	879.646	879.716	0.07																651.9	1386.5	702	1449.2	704.6	1401.3	707.2	1347.7	705.4	1092.8	6
												IH	0		BECAUSE		400.1	1764.8	2525.9	101.7	640.7	521.1	879.876	879.856	879.916	0.06																409.3	1753.3	398.8	1768.1	386.1	1795.6	518	1864.7	666.6	1899.7	5
												AH	1		BECAUSE		636.6	1442.1	2517.8	85.4	347.6	170	880.049	880.016	880.116	0.1																603	1375.8	638	1444.7	639.1	1487.4	630	1551.6	630.2	1598.7	6
												EH	1		SAID		664	1574.9	2679.1	57	358	363	880.519	880.446	880.666	0.22																654.7	1479	664.7	1591.3	666.3	1595.7	657.7	1595.6	647.5	1621.7	6
												EH	1		DRESS		595.4	1565.3	2587	60.4	191.5	351.3	881.531	881.511	881.571	0.06																581	1564	596.8	1565.7	606	1571.6	612.6	1571.1	615.9	1554	5
												OW	1		CODE		516.3	1279	2302	180.8	375.2	471.7	881.748	881.741	881.851	0.11																488.6	1222.2	487.2	1152.1	503.2	1148	508.5	1220.1	467.3	1330.2	6
												AH	1		SUCKS		673.2	1424.8	2377.2	137.7	292.5	1757.7	882.094	882.04	882.201	0.161																639.8	1529.2	677.3	1417.6	710	1426.3	670.7	1428.2	635.2	1478.8	6
												AY	1		I		786.8	1672.8	2889.6	56.9	220.9	640.2	883.295	883.285	883.345	0.06								m								785.6	1675.8	771.3	1676.4	750.5	1657.7	719.4	1613	681.1	1554.5	5
												OW	1		DON'T		624.1	1091.5	2155.5	127.4	146.4	436.4	883.382	883.365	883.435	0.07																617.6	1107.7	629	1072.1	633.6	1065	622.9	1079.4	592.7	1084.6	6
												IY	1		SEE		373.5	1893.7	3105.9	118.5	225.2	890	883.592	883.575	883.625	0.05																373.9	1908.3	373.5	1893.7	374.8	1854	376.9	1797	378.9	1699.5	4
												AO	1		WRONG		758.5	1236.6	2403.7	92	165.8	600	883.972	883.945	884.025	0.08																731.4	1215.1	759.8	1236.6	771.5	1232.6	788.3	1255.7	789	1267.6	5
												AE	1		THAT		667.6	1854.6	3058.2	61.6	158.2	709.7	884.372	884.285	884.545	0.26																640.3	1885.3	669.7	1855	674.6	1850.5	669	1809.4	653.3	1840.1	4
												IY	1		EVEN		377.1	1963.4	2810.5	155.7	403.6	407.4	885.126	885.093	885.193	0.1																520.5	1814.4	373.4	1958.3	370.1	2052.8	371.4	1976	375.7	1671.1	5
												AY	1		MY		772.9	1435	2326.9	109.1	196	1435.7	885.36	885.343	885.413	0.07								m								772.3	1427	767.1	1433.6	742.4	1399.4	704.8	1344	633.2	1184.3	6
												AA	1		FATHER		756.1	1198.3	2466.4	47.7	157.1	857.4	885.559	885.503	885.672	0.169																714.4	1147.3	758.1	1194.7	762.5	1200.5	758.6	1234.4	687.7	1267.9	5
												EH	1		SAYS		643.5	1501.9	2743.1	83.6	152.1	332.3	885.916	885.883	885.983	0.1																605.9	1470.1	645.6	1504.7	655.8	1537.8	651.3	1568.9	591.9	1596.8	5
												OW	1		KNOW		627.5	1384.1	2830.6	178.3	445.9	541.7	887.276	887.255	887.355	0.1																621.9	1396.7	654.6	1200.5	651.2	1114	640.1	1097.2	637.6	1172.3	5
												AH	1		WHAT		534.1	1458.9	2650.4	78.4	179.8	619.1	887.402	887.385	887.435	0.05																547.6	1433.7	534.1	1458.9	508.2	1501.9	495.1	1535.1	501	1551.6	6
												AE	1		THAT		607.6	1744.3	2577	100.7	239.5	341.6	889.54	889.51	889.601	0.091																590.7	1679	609	1753.1	620.6	1806.1	608.1	1812.6	561.2	1806.9	5
												UW	1		SCHOOL		413.4	1051.1	2361.1	142.2	167	416.4	889.834	889.811	889.881	0.07																406.5	1111.2	413.8	1044.3	414.4	997.9	419.2	983.2	437.9	970.1	6
												AA	1		COT		811	1387.4	2727.2	52.8	162.9	225.3	901.857	901.79	901.99	0.2																776.6	1416.7	812.9	1382.4	817.5	1370.6	795.1	1318.1	715.6	1262.2	6
												AO	1		CAUGHT		654.3	947.1	2873.4	58	68.8	429.6	902.714	902.644	902.854	0.21																643.5	963.9	656.4	948.6	674.7	962.6	691.8	1032.7	712.9	1162.9	5
												AA	1		DON		790.7	1515	2907.4	149.8	70.9	385.8	908.488	908.408	908.649	0.241																760.3	1570.2	785.8	1504.2	753.1	1442.1	757.4	1406.3	751.3	1453.3	5
												AO	1		DAWN		692.6	1110.7	2819.9	67	124	602	909.134	909.07	909.261	0.191																650.7	1247	697.2	1107.8	712.4	1090.6	712.7	1095.3	720.9	1070.7	5
												AA	1		FATHER		855.4	1418.7	3108.8	119.3	470.9	477.9	914.476	914.409	914.609	0.2																833.4	1439.2	859.3	1416.4	862.8	1492.9	836.5	1479.8	805.5	1542.4	4
												ER	0		FATHER		455.1	1451.3	2283.7	103.8	359.1	305.7	914.762	914.729	914.828	0.099																459.9	1463.9	454.5	1455.7	455.8	1522.8	459	1536.1	452.6	1506	6
												AA	1		BOTHER		789	1265.4	2822.4	51.7	193.4	308	915.214	915.144	915.354	0.21																767.2	1312.1	787.7	1241.3	783.8	1211.4	773.9	1250.3	724.7	1289.9	5
												ER	0		BOTHER		426.4	1598.3	2562.4	150.9	272.4	2081.2	915.521	915.504	915.554	0.05																424.5	1563.3	426.4	1598.3	429.4	1632.7	409.9	1640.5	385.6	1632.9	5
												IH	1		NEARER		433.7	2226.5	2888.6	52.8	219.7	259.5	921.209	921.152	921.322	0.17																416.8	2224.3	434.9	2222.8	450	2073.7	455.1	2036.2	457.9	1914	5
												ER	0		NEARER		450.9	1684.6	2681.9	121	77.7	1273.3	921.415	921.352	921.542	0.19																455.6	1727.1	451.7	1675.4	448	1633.3	435.7	1635.6	434.7	1613	5
												IH	1		MIRROR		452.8	2033.3	2817.1	146.9	321.6	362.7	921.959	921.906	922.066	0.16																443.8	2066.8	458	2018	498.5	2003.4	521	1898.6	517	1834.6	5
												ER	0		MIRROR		510.2	1637.9	2952.1	307.1	91.2	804.7	922.139	922.096	922.226	0.13																499.4	1651.5	508.7	1635.5	486.3	1608.7	458.2	1599.4	455.8	1617.6	4
												UW	1		FOOL		395.1	790.3	1999.1	307.8	224.8	915.5	926.626	926.583	926.713	0.13																394.2	786.6	396.1	792.1	414.8	791.9	418.5	782.4	409.1	775.7	6
												AA	1		FARM		762.5	1185.9	3102.6	189.1	91.5	619.2	941.353	941.32	941.42	0.1																735	1168.2	766.4	1187.7	789.3	1205.9	804.4	1277.4	813.5	1328.8	4
												AH	1		DUSK		678.1	1373	3044.7	75.4	150	398.1	942.176	942.136	942.256	0.12																659.3	1486.1	679.6	1369.9	687.8	1361.2	686.2	1369.5	679.2	1394.1	4
												AY	1		SIGHT		638.1	1400.1	2642.7	62.5	353.4	364.3	942.931	942.888	943.118	0.23																637.6	1409.4	576.9	1382.3	459.3	1162.3	382.3	1855.4	372.5	2119.6	6
												AA	1		SOCKS		749.7	1301.8	2445.7	45.4	242.3	364.6	943.656	943.583	943.803	0.22																724.9	1314.6	751.1	1288	748.4	1285.9	744.6	1312	752.7	1317.1	5
												EH	1		ELEMENTARY		686.9	1626.9	2435.2	47.2	174.6	548.7	944.452	944.435	944.485	0.05																687.4	1618.4	686.9	1626.9	685.3	1647.1	682.7	1666.1	681	1676.3	6
												ER	0		ELEMENTARY		541.5	1657.3	3013.4	110.6	167.1	640.1	944.731	944.705	944.784	0.079																546.6	1674.5	539.6	1652.8	534.2	1632.6	532.3	1644	525.4	1666	4
												IY	0		ELEMENTARY		444.2	2075.2	3934.4	258.7	335.4	1084.1	944.865	944.815	944.965	0.15																466.3	1891.8	442	2089.7	430.8	2066.9	430.4	2050.5	1163.1	3125	3
												AY	1		HIGHSCHOOL		849.6	1456.2	2874.5	151.8	359.9	710.5	945.711	945.709	945.849	0.14								s								842.5	1467.2	822.2	1569.3	724.3	1670	603.8	1716.4	519.9	1685.8	5
												UW	2		HIGHSCHOOL		368.6	947.7	2545.7	168.5	311.7	576.3	946.046	946.029	946.079	0.05																366	1007.8	368.6	947.7	375.3	909.5	383.1	895.2	390.5	889.9	5
												OW	1		BOAT		557.7	1135.1	2673.3	108.6	110.3	607.9	946.475	946.462	946.642	0.18																558.7	1036.2	565.7	1061.3	507.5	980.4	434.3	915.1	407.6	840.7	6
												AY	1		SLIDER		734.1	1361.9	2586.5	35.6	122.1	412.2	947.181	947.161	947.291	0.13																731.6	1386.9	697.4	1431.8	652.8	1415.7	629.2	1570	576.2	1578.6	6
												ER	0		SLIDER		471.8	1915.5	2636.3	137.5	133.2	1033.9	947.384	947.341	947.471	0.13																506.9	1918.2	466.5	1909.1	442.5	1901.4	482	1932.6	526.1	1958.6	4
												IH	1		SIX		524.8	1851.9	2590.6	81	870.2	291.7	947.799	947.766	947.866	0.1																495.1	1804	528.4	1855.9	537.9	1927.7	525.6	1714.9	522.5	1842.4	6
												AY	1		TIGER		710.9	1519.6	2501.4	259.6	387.6	465.3	948.384	948.36	948.52	0.16																668.1	1467.1	649.9	1538.2	590.3	1666.8	530.3	1796.7	468.1	1910.7	6
												ER	0		TIGER		444.4	1849.6	2445.1	154.6	203.4	1091.3	948.62	948.58	948.7	0.12																439.8	1837.6	444.4	1852.5	445.1	1858.2	446.3	1811.6	486.6	1824.9	4
												ER	1		BURN		503.5	1295.6	1460.1	111.3	224.1	173.3	949.122	949.055	949.255	0.2																488.8	1314.3	505	1294.3	517.3	1233.5	496.3	1213.5	439	1145.8	6
												AY	1		WRITING		643.4	1427.2	2446.6	57.2	170.7	346.3	949.893	949.874	950.014	0.14																635.7	1522.5	574.5	1751.1	526.1	1849.6	463.1	1809.5	416.4	1386	6
												OW	1		GO		538.8	1268.4	2413	53.3	134.3	306.5	950.536	950.502	950.772	0.27																572	1276.4	565.2	1174.5	521.8	1061.7	499.6	985.8	421.1	838.2	6
												AO	1		STALKS		725.3	1213.2	3075.6	107	292.7	878.5	951.259	951.186	951.406	0.22																719.1	1267.1	729.1	1215	749.9	1219.6	762.6	1588.4	756.6	2190.7	4
												IH	2		INVENTORY		496.5	2047.2	3123.7	146.1	201.8	535.1	952.826	952.796	952.886	0.09																534.2	2008	495.5	2048.6	494.5	2040.5	495.2	2031.1	498.7	2001.5	5
												AO	1		INVENTORY		456.3	1112.6	2355.2	99.3	117.6	119	953.209	953.166	953.296	0.13																466	1159.9	457.5	1097.2	466.5	959.1	473.6	936.2	491.6	1049.5	5
												IY	0		INVENTORY		429.3	2075.9	2844.4	121.6	329.5	817	953.408	953.365	953.495	0.13																435.8	1951.5	428.7	2079.2	408.6	2016.9	397.3	2096.8	1012.6	2299.2	4
												ER	1		FIRM		536.9	1243.1	1435.7	215.2	332.9	279.5	953.752	953.675	953.905	0.23																548.4	1215	528.9	1220.9	523.6	1100.2	473.6	1062.1	471.1	969.5	6
												AY	1		SPIDER		586.5	1185.8	2542.7	46.1	58.5	352.2	954.379	954.35	954.49	0.14																586.3	1174.2	564	1296.4	511.5	1475.6	456.6	2089.8	405.7	2137.2	5
												ER	0		SPIDER		401.8	1676	3518.8	54.6	200.7	1123.9	954.6	954.54	954.719	0.179																403.3	1711.9	402.4	1672.2	429.1	1597.9	455.1	1616.2	435.7	1665.3	4
												EH	1		DESK		655.8	1680	2681.9	24.3	195.6	834.4	955.022	954.979	955.109	0.13																630.6	1501.9	657.5	1685.6	670.7	1633.2	676.8	1609.2	671.6	1558.6	6
												UW	2		RUDIMENTARY		374.9	1285.2	2407.1	56.4	203.9	354.4	955.795	955.787	955.857	0.07																375.2	1288.3	377.4	1298.3	380.4	1325.9	379.8	1355.8	368.3	1415.8	5
												AH	0		RUDIMENTARY		386.2	1401.5	2615.8	123.1	375	956.1	955.894	955.877	955.927	0.05																373.2	1405.6	386.2	1401.5	400.1	1379.1	383	1361.8	347.4	1332.5	5
												EH	1		RUDIMENTARY		711	1637.8	2816.8	54.4	219	992.3	956.02	955.997	956.067	0.07																706.6	1654	711.3	1635.5	711.6	1629.6	705	1654.8	498.7	1227.6	6
												ER	0		RUDIMENTARY		521.1	1685	2370.4	121.7	221.5	500.1	956.26	956.207	956.367	0.16																494.6	1749.8	522.4	1676.6	509.9	1671.9	476.9	1593.9	446.2	1484.2	6
												IY	0		RUDIMENTARY		440.7	2405.2	4079.2	123.7	322.1	1070.4	956.41	956.367	956.497	0.13																452.5	2211.5	439.4	2416.9	419.4	2344.4	381.6	2275.4	824.7	2661.4	3
												EY	1		CRAYON		616.8	1622.6	2689	70.3	230.7	790.6	957.702	957.682	957.842	0.16																605.9	1693.2	566	1976.9	548.3	2110.6	642.5	2193.7	688.4	1796.7	5
												OW	1		HOME		638.1	964.3	2800	196.6	108.9	1063.6	958.696	958.688	958.878	0.19																605.5	911.7	548.4	821.1	483.9	762	460.5	701.7	497.9	730.8	6
												EH	1		SEX		644.9	1590.7	2423.8	52.5	297.3	1556.2	959.614	959.571	959.701	0.13																607.9	1552.5	648.5	1588.8	665.7	1578	662.8	1501	653.5	1467.9	6
												AY	1		TIED		793.2	1305.3	2428.7	70.5	489	1263.2	960.325	960.25	960.52	0.27																727.7	1185.5	781.5	1300.2	723.8	1480.7	661.8	1584.4	509.3	1137.4	6
												AE	1		BAG		619.1	2043.2	3229.5	104.9	260.1	1878.9	960.955	960.865	961.136	0.271																589.9	1936.6	623	2064.8	640.5	2056.8	633.1	1980.9	593.4	2021.9	4
												OW	1		NO		585.2	1479.7	3104.4	130.5	359.1	627.9	961.485	961.449	961.729	0.28																610.5	1424.5	607.9	1306.4	599.2	1142.7	534	920.4	501.7	1697.3	4
												AY	1		RIDING		772.4	1349.3	2572.2	33.2	182.4	654.7	962.519	962.484	962.644	0.16																771.9	1336.6	743.1	1512.5	664	1753.1	576.9	1777.4	488	1819.5	5
												AE	1		SACKS		643.3	1934.9	2540.5	52.5	382.1	364.6	963.276	963.213	963.403	0.19																605.5	1890.1	645.3	1937.5	658.1	1940.3	668.2	1959.1	617.4	1237	6
												EH	2		SEDIMENTARY		590.6	1493.8	2555.2	67.9	674.2	304.2	963.988	963.968	964.028	0.06																562.2	1319.8	592.3	1485.9	607.9	1470.9	615	1505	607	1536.9	6
												ER	0		SEDIMENTARY		522.9	1739.7	2618.1	140.9	441.1	1851.8	964.441	964.388	964.547	0.159																526.3	1678.4	519.7	1728.9	479.3	1545	454.5	1473.5	440.1	1488.3	5
												IY	0		SEDIMENTARY		433	2135.4	4047.1	161.6	210.6	662.3	964.584	964.547	964.657	0.11																442.3	2194.5	432	2134.6	407.2	2109.6	345.4	2166.2	568.9	2429.3	3
												AY	1		MINOR		807.5	1412.1	3432.7	74.1	139.7	986.9	965.411	965.389	965.539	0.15																804.7	1450.2	772.2	1666.5	707.1	1876.1	647.8	1966	546.8	2021.1	4
												ER	0		MINOR		492.6	1825.1	2169.7	195.4	264.5	1802.6	965.659	965.619	965.739	0.12																498.8	1829.9	491.6	1823.5	479.4	1880.3	485	1889.4	494.1	1758.1	4
												AA	1		MA		816.9	1341.1	3689.1	120.1	95.9	327.7	966.854	966.824	966.914	0.09																797.5	1319.4	817.4	1342	817.1	1346.6	819.9	1347.6	815.6	1351.5	4
												AA	1		PA		784.2	1288.5	2759.2	49.7	171.8	367	967.279	967.232	967.372	0.14																785.2	1299.9	784.7	1288.4	759.5	1262.7	748.4	1237.8	737.8	1135.9	6
												EH	1		MARRY		564.9	2001.1	2616.3	132.5	130.9	459.3	968.187	968.134	968.294	0.16																566.2	2008	566.5	1998.9	595.3	1959.1	596.8	1881.3	555.1	1868.1	6
												IY	0		MARRY		445.6	2238.3	3725.8	218.3	253.8	1090.4	968.374	968.334	968.454	0.12																445.4	2172.4	445.5	2241.9	442.3	2319.4	400.1	2493.2	463.3	2677.3	3
												AY	1		TIDE		782.4	1358.1	2440.1	49.2	274.8	399.1	968.708	968.695	969.015	0.32																778.7	1353.9	771.3	1359.2	747.4	1281	680.3	1473.9	543.6	1910.6	6
												AA	1		BARN		696	1153.6	2564.6	53.9	104.1	780.7	970.082	970.032	970.182	0.15																664.6	1093.5	700.1	1160.8	743.6	1195.2	766.5	1238.6	767.2	1312.7	5
												AO	1		HORSE		496.6	769	2229.4	366.8	86.5	482.9	971.236	971.196	971.317	0.121																457.7	776.3	503.2	773.7	519.1	866.5	525.7	961.7	521.7	1052	6
												AY	1		SIDE		782.7	1364	2473.2	37.6	287.3	367.6	972.243	972.18	972.38	0.2								s								744.9	1256.7	780.2	1357.3	751.5	1385.4	712.6	1443.1	661	1544.2	6
												AH	1		SUCKS		734.7	1373.6	3403.7	114.7	217.9	997.2	973.086	973.033	973.193	0.16																714	1477.7	733.9	1369.9	718.8	1430	720.7	1439.8	922.3	1518	4
												EY	1		VAGUE		570.5	2294.9	4311.1	287.5	215	863.7	974.884	974.841	975.121	0.28																553.9	2325.2	469.7	2219.2	440.7	2365	425.7	2450.7	384.7	2495.3	3
												AY	1		MINER		819.3	1390.4	2297.6	92.1	167.4	1015.2	975.585	975.552	975.722	0.17																819	1397.6	768.2	1590.4	704	1823.9	550.2	1366.3	534.3	963.8	6
												ER	0		MINER		538.9	1738.5	3018.7	238.9	197.5	1645.7	975.812	975.792	975.852	0.06																542	1737.1	539.2	1737.6	541.1	1726.1	530.4	1721.6	519.1	1715.6	4
