age	city	ethnicity	first_name	last_name	location	name	sex	state	tiernum	year	years_of_schooling	vowel	stress	pre_word	word	fol_word	F1	F2	F3	B1	B2	B3	t	beg	end	dur	plt_vclass	plt_manner	plt_place	plt_voice	plt_preseg	plt_folseq	style	glide	pre_seg	fol_seg	context	vowel_index	pre_word_trans	word_trans	fol_word_trans	F1@20%	F2@20%	F1@35%	F2@35%	F1@50%	F2@50%	F1@65%	F2@65%	F1@80%	F2@80%	nFormants
												EH	2		NECESSARILY		964.8	1733.2	3150.2	125.9	171.1	265.9	510.069	510.039	510.13	0.091																876	1711.7	969.9	1734.9	983.6	1745	991.3	1778.7	992.3	1813	4
												EH	1		NECESSARILY		617.1	1895.2	2769.1	130.8	420.6	288	510.383	510.33	510.49	0.16																593.9	1885.3	619.5	1896.9	624.1	1856.1	617.7	1786.3	641.3	1716.6	5
												IY	0		NECESSARILY		476.3	2354.9	3035.9	181	526.9	410.3	510.61	510.58	510.67	0.09																482.8	2194.7	476.8	2377.6	480.5	2449.8	502.4	2367.4	549.7	2251.2	5
												AH	0		A		662.2	1906	2998.6	210.3	175.4	348.5	510.693	510.67	510.74	0.07																622.4	1960.1	669.1	1901.6	745	1907.9	801.6	1996	856.8	2072.8	5
												EH	1		SET		928.4	1660.1	3005.9	90	202	429	510.903	510.86	510.99	0.13																858.2	1714.7	933.7	1658.8	909.8	1701.1	829.2	1783.4	695.8	1834.9	5
												IY	1		DEAL		441.2	2818.2	3247.2	118.2	222.9	2566.3	511.15	511.1	511.25	0.15																441.4	2741.5	439.6	2815	413	2852	446.1	2582.2	555.7	2130.5	4
												AH	0		A		816.4	1504.1	2936.7	292.6	291.5	429.8	516.47	516.43	516.55	0.12																518	1761.7	851.6	1479.4	937.4	1404.2	936.5	1399.2	903.8	1374.8	5
												AE	1		MAT		934.8	2138.5	3220.8	470	399.3	207	516.83	516.73	517.029	0.299																736.9	2086.9	956.5	2125.9	978.6	2061.9	997.5	1901.7	1056	1841.7	5
												AH	1		SOMETHING		762.4	1389.3	3232.5	367.8	145.8	297.1	518.225	518.198	518.278	0.08																717.6	1418.3	766.5	1387	783.8	1355.1	751.6	1328.3	676.8	1322.6	4
												IH	0		SOMETHING		480.6	3103.3		274.7	681.4		518.415	518.398	518.448	0.05																478.5	3111.7	480.6	3103.3	479.2	3159.4	472.5	3098.1	466.6	3038.6	3
												AY	1		WIPE		607.5	1500.7	1767.1	79.4	115.3	2818.5	518.634	518.628	518.748	0.12								s								592.4	1619	536.2	1481	477.8	1328.1	519.9	1625.7	597.8	1621.9	6
												IY	1		FEET		433.9	2588.8	3143	126.2	302.6	1422.9	519.01	518.977	519.077	0.1																431.6	2311.6	433.3	2624.8	419.9	2760.5	417.8	2766.1	421.3	2629.9	4
												AA	1		ON		1035	1748.4	3103.6	151.5	127.9	168.5	519.168	519.108	519.287	0.179																920.2	1807.5	1042.6	1745.2	1082.8	1717.6	1054.5	1699	944	1692.2	4
												AE	1		AND		799.2	1855.4	3040	576.6	497.3	351.3	520.26	520.243	520.293	0.05																764.5	1763.4	799.2	1855.4	806.9	1963.2	763.2	1698.1	716	1526	5
												AH	0		A		553.9	1857.3	2489.2	209.4	191.2	2810.4	520.38	520.353	520.433	0.08																533.1	1817.7	555.5	1860.4	575.2	1898.2	587.2	1854.8	580.3	1791.2	5
												AH	1		RUG		847.6	1413.9	1558.6	108.9	171.4	735	520.63	520.583	520.723	0.14																834.9	1397.2	846.8	1416.8	819	1474.1	786.7	1545	666	1361.9	6
												AH	1		SOMETHING		775.8	1372.5	1718.9	418.4	258.3	1302.6	520.993	520.973	521.032	0.059																729.3	1364.5	780	1371.5	796.5	1360.2	773.4	1337.8	721.4	1311.3	6
												IH	0		SOMETHING		559.7	2026.8	3289.6	97.6	257.7	300.7	521.179	521.162	521.213	0.051																564.1	1982	558.8	2037.4	553.6	2103.7	546.7	2194.1	539.3	2383.5	4
												AE	1		HAVE		808.4	1995.7	3111.6	160.8	153.6	240.3	521.456	521.423	521.523	0.1																760.7	1968.1	813.8	2000.1	839.3	1988.5	831.4	1922.1	767.9	1835.9	4
												AW	1		HOUSE		970.9	1430.4	3088.4	215.3	176.3	105.5	521.89	521.883	522.003	0.12																949.9	1385.7	907.6	1264.6	822	1147.9	797.8	1223.8	978.5	1956.2	4
												AY	1		I		826.5	1569.8	3439.7	112.7	175	145.6	548.038	547.948	548.128	0.18																710.4	1268.8	793.8	1366	826.5	1569.8	831	1796.8	799.2	2066.8	4
												OW	1		GO		593.3	1409.1	2607.8	149	107.3	376.4	548.231	548.207	548.358	0.151																625.4	1358.3	667.2	1274.9	617.2	1255.6	535.7	1264.4	463.2	1386.3	5
												UW	1		TO		478.2	1875.7	2467.4	154	269.6	1984.6	548.475	548.468	548.567	0.099																475.1	1848.4	471.4	1724.2	465.7	1509.9	459.5	1324.8	448.6	1270.5	5
												IY	1		WE		451.1	2224.6	3291.2	137.5	817.9	826.8	548.635	548.598	548.708	0.11																444.1	1937.1	451	2233.7	448.7	2567.1	442.8	2612.9	425.8	2644	4
												AE	1		HAVE		813.8	1906.6	3008.2	221.9	259.7	537.7	548.787	548.757	548.848	0.091																820.7	2025.3	809.8	1880.6	790.7	1727.4	758.5	1634.6	662.8	1595.6	5
												AH	0		A		563.8	1519.5	2653	280.2	149.7	2525.8	548.951	548.918	549.017	0.099																544.9	1510.7	566.5	1520.4	573.5	1514.7	552.2	1499.6	490.9	1491.3	5
												EH	1		VERY		544.3	2139.3	2626.9	79.9	435.9	366.4	549.261	549.198	549.388	0.19																545.4	2111.4	544.8	2140.1	569.8	2098.2	591.3	2002.7	583.2	1946.1	5
												IY	0		VERY		474.8	2184.2	2578.4	142.5	487.6	329.5	549.458	549.418	549.538	0.12																502.2	2145	473.3	2184	459.2	2155.6	434.2	1756.1	420	1606.7	5
												IH	1		STRICT		565.5	1843	2418.9	147.4	158.2	560.2	549.825	549.808	549.858	0.05																554.2	1834.3	565.5	1843	576.3	1869.1	570.9	1892.9	562	1908.3	5
												EH	1		DRESS		845.9	1697.1	2818.6	196.7	201.7	2111.9	550.121	550.088	550.188	0.1																783.4	1740.3	852.5	1690.4	877.7	1646.1	891.5	1631.7	922.9	1642.1	5
												OW	1		CODE		654	1247.2	2308.7	240.7	120.3	653.9	550.465	550.458	550.588	0.13																637.7	1224.5	575.7	1204.2	597.1	1192.7	552.6	1190.8	497.2	1203.8	6
												AH	1		BUTTON		695.7	1258.1	2813.6	138.9	57.9	281.7	552.539	552.496	552.626	0.13																596.8	1235.3	708.7	1262	795.8	1333.1	834.2	1414	903.9	1505	5
												AH	0		BUTTON		477.3	1341.5	2709.9	79	664.4	199.2	552.683	552.666	552.716	0.05																487.1	1406.7	477.3	1341.5	480.4	1286.8	482.9	1263.9	486	1298.4	6
												AW	1		DOWN		827.7	1848.3	3124.2	278.9	198.6	1538.8	552.796	552.776	552.916	0.14																895.5	1842.1	910.4	1812.8	843.1	1732.7	700	1573.4	592.6	1426.7	5
												ER	1		SHIRTS		552.4	1755.5	2078.4	149.9	336.7	304.4	553.153	553.106	553.246	0.14																555	1819.5	558.1	1754	595	1705.8	585	1681.1	553.4	1732.4	5
												OY	1		BOYS		588.5	1464.8	2498.7	80.5	122.3	534.3	554.838	554.801	554.911	0.11																581.9	1284.7	588.5	1476.3	569.9	1676.4	513.1	1826.2	460	1934.5	5
												ER	1		GIRLS		604.3	1726	2155.2	90.2	262.5	184	555.228	555.181	555.321	0.14																590.3	1778	606.8	1721.2	640.6	1665.3	665.1	1616.1	689.2	1562.2	5
												OW	1		NO		567.1	1237.8	2297.3	188.9	251.3	801.5	555.583	555.571	555.63	0.059																567.1	1237.8	573.4	1198.6	567.7	1157.3	566.7	1133.8	560.3	1271	6
												AE	1		MATTER		642.3	1958.5	2542	174.8	172.4	1603.2	555.734	555.701	555.801	0.1																624.9	1946.5	645	1960.1	686.4	1965.8	687.8	1935.8	648.2	1868.2	5
												ER	0		MATTER		585.6	1725.2	2350.5	84.9	203.6	232.3	555.861	555.831	555.92	0.089																585.1	1770.9	584.8	1718.8	584.3	1600.6	588.8	1429.8	585.9	1358.6	5
												AH	1		WHAT		585.2	1227.8	2603.5	141.7	262	430.1	555.987	555.95	556.061	0.111																596.3	1480	590.3	1227.7	673.3	1314.9	752.1	1450.5	720.4	1547	5
												EY	1		HATE		496.7	2482.8	2966.8	229.5	874.5	347	556.854	556.841	556.931	0.09																489.3	2511.8	472	2556.6	459.9	2540.4	461.7	2507.5	481.9	2365.1	4
												OW	1		THOSE		623.4	1512.8	3185.6	234.3	857.5	170.9	557.043	557.031	557.161	0.13																652.4	1455.7	638.4	1363	596.1	1464.1	595.1	1591.5	552.2	1622.9	4
												ER	1		SHIRTS		601.2	1796.9	2323.2	97.2	178.8	259.9	557.354	557.321	557.421	0.1																605.5	1800.1	600.2	1797.6	598.4	1809.8	588.6	1830.4	579	1842.9	5
												EY	1		THEY		562.2	2030.5	3075.3	177.8	214.5	463	557.706	557.671	557.741	0.07																537.3	2121.2	552.5	2082.7	562.2	2030.5	552.9	1964.9	535.7	1877.3	4
												AY	1		LIKE		649	1823.1	3081.5	147.3	227.1	563.4	558.07	558.041	558.131	0.09																639.6	1674.5	648.4	1855.6	593.5	2062	623.3	2232.3	711.9	1947.5	5
												AE	1		SACKS		752.4	2174.8	2580.6	89.8	205.9	1150.3	558.504	558.431	558.651	0.22																720.4	1972.9	760.7	2169.6	791.7	2126.5	822.9	2073.6	761	1899.9	5
												AE	1		THAT		717.6	1942.8	3293.1	155.1	128.6	249.2	562.83	562.813	562.863	0.05																706.9	1940.7	717.6	1942.8	733	1935.1	741	1913.5	742.9	1886.3	4
												AY	1		I		909.4	1910.9	3069.1	146.3	136.6	338.8	563.901	563.854	563.974	0.12								m								883.1	1825.3	909.3	1907.7	885.2	1952.8	854.1	1942.2	778.2	1841.8	4
												UH	1		WOULD		556.4	1535.8	2864.1	124.9	250	523.9	564.027	564.004	564.074	0.07																554.9	1439.1	556.4	1547.2	559.6	1664.7	541.5	1718.7	524.7	1734.5	5
												EY	1		SAY		549.4	2197.9	3036.3	135.5	112.1	704	564.224	564.194	564.314	0.12																545.2	2159.5	531.8	2287.6	482.2	2393.1	474.4	2288.6	453.3	1889.3	4
												UW	1		TOO		595.9	1950.8	3142.3	147.2	183.7	406.1	564.45	564.443	564.583	0.14																608.8	1887.6	625.8	1750.4	617.9	1455.7	720.8	1387.3	658.8	1654.3	4
												AE	1		CAN'T		549	2520.1	3356.8	100.9	113.6	761	565.443	565.413	565.503	0.09																548.6	2543.4	549.4	2517.3	556.2	2478.4	567.3	2439.1	608.8	2387.9	4
												IY	1		EVEN		569.9	2717.2	4186.1	173.2	264.9	227.7	565.593	565.563	565.653	0.09																571.6	2604.9	569.2	2723.8	569.4	2719.8	576.9	2629.7	575.5	2461.2	3
												AH	0		EVEN		527.7	1907.2	2519.1	38.5	170.3	504	565.736	565.713	565.783	0.07																527	1859.4	527.7	1911.8	525.4	1931.1	520.4	1905.6	508.1	1833.1	5
												AY	1		TIE		1028.1	1751.9	2890.7	256	215.4	1031.5	565.987	565.982	566.153	0.171																967.5	1824.6	874.9	2031.4	759.7	2154	627.8	2159.7	526.2	1905.1	5
												AE	1		AT		649.6	1794.5	2362.2	153.7	162.5	485.1	566.333	566.313	566.373	0.06																653.5	1793.4	648.4	1794.1	628.6	1787.2	601.6	1777.9	566.9	1767.7	6
												AA	1		BOTTOM		953.9	1595.6	2152.8	245	182.9	1153.6	566.63	566.563	566.763	0.2																890.3	1575.8	962.7	1600.5	973.4	1610.3	950.7	1625.7	884.8	1632.9	6
												AY	1		MY		789	1862.9	2726.3	327.9	153.6	674	568.869	568.864	568.964	0.1																720.9	2004.8	634.6	2124.2	559.2	2196	526.3	1943.5	551.6	1493.1	5
												EH	2		GIRLFRIEND		663.4	1706.4	2562	139.7	145.2	329	569.371	569.334	569.444	0.11																630.2	1704.7	665.3	1707.1	665.8	1720.7	645.7	1740.4	618.5	1784.5	5
												AE	1		JAN		558.6	2628.4	3418.2	136.9	353.4	356.1	570.296	570.233	570.423	0.19																487.1	2641.5	566.5	2623.7	623.3	2582	624.5	2388	653.2	2210.4	4
												AA	1		GOT		882.7	1879.1	2706.2	219.4	245.7	1598.8	570.65	570.583	570.783	0.2																807.8	1918.5	888	1862.7	918.2	1786.7	867.9	1623.4	687.4	1486.1	6
												EH	1		DETENTION		684	1824.7	2109	393	219.9	2126.8	571.022	571.002	571.063	0.061																724.8	1795.4	679.8	1825	653.1	1825.3	630	1833	608.6	1852.7	5
												IY	1		SHE		491.5	2342.1	3152.9	187.7	839	298.6	571.957	571.91	572.05	0.14																511	2336.8	488.1	2331.3	467.3	2101.4	459.2	1772.3	527.4	1723.5	4
												AE	1		HAD		753.9	2202.2	3211.6	162.2	101.4	545.9	572.137	572.1	572.21	0.11																693.5	2229	756.3	2200.8	771.5	2162.4	700.6	2107.2	599.6	2064	4
												AH	0		TO		576	1758.3	3625	184.2	322.5	720.2	572.35	572.31	572.43	0.12																558	1761.9	577.8	1753.2	600.4	1685.9	629.3	1647.9	622.2	1414.7	4
												EY	1		STAY		696.8	2280.2	3745.5	418.2	390.5	398.3	572.684	572.629	572.74	0.111																679.3	2023.5	674.9	2157	696.8	2280.2	763.6	2379.9	785.1	2116.7	4
												IH	1		SIX		747.6	1778.3	3139.6	422	177.2	996.4	573.093	573.05	573.18	0.13																723.3	1728.7	744.9	1784.2	794.1	1826.5	736.3	1858.9	829.1	1872.3	5
												AA	1		GOT		819.6	1955.2	2676.7	198.9	117.8	1654.1	574.204	574.181	574.251	0.07																742.7	1974.4	826.6	1953.4	867	1922.8	880.4	1880.5	882.8	1821	5
												EH	1		WEAR		566.1	1645.6	2159.7	190.7	186.4	193.2	574.444	574.421	574.491	0.07																563.9	1571.9	565.4	1653.3	550.2	1732.2	531.7	1773.9	519.8	1803.3	6
												AA	1		SOCKS		1017.4	1711.5	3455.4	169.9	141.1	407	574.717	574.66	574.831	0.171																892.6	1730.5	1026.1	1713.3	1060.3	1722.2	1061.5	1729.1	1053.7	1778.9	4
												OW	1		NO		556.3	1291.5	2229.2	111.2	242.8	583.5	575.057	575.041	575.151	0.11																557.6	1234.9	559	1201.3	550.2	1110.6	563.7	1031.4	542.1	1313.7	6
												UW	1		STUPID		457.7	1664.9	2715.6	104	308.9	1174.2	577.438	577.43	577.5	0.07																456	1644.1	452	1516.4	453.8	1417	441.9	1382.4	545.1	1518.5	5
												AH	1		THE		926.8	1498.6	3207.2	94.6	237.8	124.2	578.667	578.644	578.714	0.07																918.8	1509.9	927	1495.7	923.8	1446.5	916.4	1418.9	925.3	1478.1	5
												AO	1		HALL		947.5	1418.1	3339.1	178.2	182.9	55.9	578.784	578.764	578.824	0.06																949.5	1431.9	948.1	1416.4	955.5	1395.7	969.6	1372.1	981.7	1341.9	5
												AA	1		MONITOR		1102.3	1701.3	3310.9	264.8	176.8	153.9	579.024	578.984	579.104	0.12																1075.2	1666.3	1103.2	1706.1	1103.9	1752.4	1068.1	1772	957.4	1763.8	4
												AH	0		MONITOR		528.9	1796.7	2984.8	130.3	98.9	1867.5	579.177	579.154	579.224	0.07																528.7	1793.1	528.5	1796.6	519.5	1791	503.1	1782.7	480.2	1756.8	5
												ER	0		MONITOR		597.4	1876.7	2286.6	109.9	103.1	556.6	579.407	579.354	579.514	0.16																608.8	1862.4	595.8	1878.9	606.1	1892.4	597.8	1902.8	532.3	1896	5
												AO	1		STALKS		844.1	1416.8	1938.1	108.8	147.2	1085.4	580.042	579.992	580.142	0.15																805.4	1493.5	845.7	1413.9	863.5	1408.9	840.7	1414.8	835	1284.5	6
												AW	1		OUT		911.4	1729.9	2984.1	87.2	380.4	504.3	581.458	581.451	581.601	0.15																893.8	1574.4	869.7	1549.6	853.8	1459.6	784.4	1389.6	582.3	1272.8	5
												AE	1		LAST		805.2	2035.3	3269.2	78.9	90.4	278.5	582.751	582.708	582.838	0.13																786	2026.5	807.6	2032.5	805.6	1992.2	762.7	1995.9	721.2	1933.1	4
												IY	1		WEEK		434.2	2794.3	4009.4	296.5	255.2	500.3	583.038	582.988	583.138	0.15																447.2	2654.3	433.3	2791.6	432.8	2768.5	437.9	2791.2	437.8	2862.1	3
												AA	1		JOHN		1055.5	1818	3338.4	666.9	212.2	317.6	583.374	583.337	583.447	0.11																906.4	1876	1062.8	1814.6	1130.4	1766.9	1076.4	1775.8	944.6	1829.5	4
												AA	1		GOT		806.9	1915.5	2174.4	165.8	473.2	1151.7	583.575	583.548	583.628	0.08																734.9	1962.3	811	1910.3	844.9	1867.9	858.3	1840.5	854.7	1710.8	5
												EH	1		SUSPENDED		934.2	1635.4	3285.4	245.4	153.6	499.3	583.948	583.918	584.007	0.089																875.6	1608.5	936.9	1637.8	939.3	1672.4	888.9	1705.3	772.8	1720.6	4
												AH	0		SUSPENDED		518.7	1880	3360.6	97.2	105.2	96.4	584.151	584.128	584.198	0.07																530.3	1874.3	517.1	1880.4	500.7	1875.6	484	1863.5	457	1843.4	4
												EH	1		SAID		662.7	1827	3382.7	186.6	88.6	225.2	585.068	585.041	585.121	0.08																617.9	1824.5	666.4	1825.5	679.9	1785.5	647.1	1729.5	587.4	1674.7	4
												EH	1		DRESS		790.8	1690.6	3186.3	149.8	151.1	537.2	585.411	585.371	585.491	0.12																708.8	1732.2	795.4	1685.1	826.2	1636.4	835.3	1606.1	817.8	1546.6	4
												OW	1		CODE		655.3	1183.6	2398.5	349	305.8	1096.9	585.715	585.701	585.83	0.129																574.2	1136.3	577.3	1088.7	529.9	1061.2	490.4	1103.9	444.6	1204.1	6
												AH	1		SUCKS		889.1	1464	3125.5	190.8	178.4	461.3	586.084	586.041	586.171	0.13																850.6	1442.5	892.4	1464.4	900.2	1446.8	879.9	1465.7	939.3	1324.5	4
												AY	1		I		825.6	1880.4	3491.5	488.3	334.9	346.2	587.167	587.128	587.208	0.08								m								636.1	1931	719.9	1914.8	834.6	1873.9	897.6	1775.9	803.4	1682.5	4
												OW	1		DON'T		578.8	1424.4	1733.1	209.7	171.7	938.7	587.25	587.228	587.318	0.09																572.4	1448.3	593.6	1354.8	611.4	1280.1	612.5	1254.9	605.8	1236.3	6
												IY	1		SEE		452.9	2164	3031.1	84.1	116.1	454	587.474	587.448	587.527	0.079																458.2	2166.2	451.9	2151.5	449.2	2021.3	451.5	1825.2	457	1662.8	4
												AE	1		THAT		804	1970	3252.4	199.1	167.2	616.9	588.168	588.108	588.288	0.18																747.8	1941	807.5	1969.8	839.1	1957.6	815.2	1966.8	770.1	2047.2	4
												AA	1		FATHER		919.4	1617.3	3107.9	145.1	156.6	477.2	589.771	589.727	589.858	0.131																902.7	1597.2	921.1	1619.2	894.1	1619.8	821	1609	740.8	1597	4
												EH	1		SAYS		565.8	1583.7	3107.9	195.3	388.3	529.3	590.088	590.068	590.128	0.06																567.3	1593.5	564	1582.7	593.9	1495.4	710.6	1516.3	795.2	1615.7	5
												AE	1		THAT		672.2	2022.3	3295.3	143.5	159.4	218.7	590.281	590.248	590.348	0.1																652.3	1953.6	672.9	2029.9	667.9	2074.7	643.5	2111.2	622.6	2142	4
												OW	1		KNOW		546.8	1574.2	2749.5	118.7	132.9	813.1	590.513	590.498	590.557	0.059																544.8	1581.2	559	1530.2	569.5	1486.1	569.6	1429.4	564.7	1385.3	5
												AY	1		I		632.2	1884.3	3314.2	338.9	191.2	264.7	590.681	590.647	590.748	0.101																623	1765.9	632.1	1894.6	615.1	2030.4	563.3	2143.7	544.2	2266.5	4
												IY	1		MEAN		598.5	2974.8	3929.4	291.1	224.5	978.3	590.891	590.847	590.978	0.131																563.6	2945.6	596.3	2976.2	560.3	2935.6	560.8	2979.8	557.7	3042.7	4
												OW	1		SO		552.1	1385.9	3252.9	155.7	141.6	672.8	591.531	591.508	591.617	0.109																552.1	1385.9	555.2	1235.1	549	1139.3	509.1	1152.1	498.1	1195.7	5
												AE	1		THAT		775	1917.9	3407.2	191	132	232.7	592.041	592.008	592.108	0.1																770.3	1921.9	774.6	1918.1	756.6	1906.9	710.7	1849.9	607.6	1783.2	4
												AA	1		PROBABLY		983.5	1797.2	2892.6	54.7	596.3	145.9	596.865	596.848	596.898	0.05																981.5	1808.2	983.5	1797.2	986.3	1799.7	989	1798.9	993.3	1802.9	4
												IY	0		PROBABLY		511.7	2021.8	3247.2	171.6	263.1	458.1	597.028	596.998	597.088	0.09																579.1	1950.5	506.1	2022.7	433	1945.3	371.8	1708.2	376.8	1630.4	5
												IY	1		BE		436	2704.5	3740.2	93.4	144.6	1073.2	597.157	597.127	597.218	0.091																434.2	2627.7	434.9	2708.2	428.8	2716.4	441.3	2709.7	448.9	2611	4
												IY	0		PRETTY		548.6	2360.4	3444.3	182	256.2	560	597.478	597.438	597.558	0.12																520.9	2213	550.3	2375.7	548.7	2523.7	548.9	2715.9	583.1	2218.6	4
												IY	0		PRETTY		430.9	1929.4	3140.6	253.9	488.5	487.2	598.668	598.651	598.701	0.05																425.4	1970.1	430.9	1929.4	466.5	1844.3	536.3	1812.5	611.5	1808.6	5
												AH	1		TOUGH		795.5	1651.8	2849	210.3	177.7	174.2	598.788	598.731	598.901	0.17																663	1869.2	810.3	1635.7	915.7	1498.6	933.2	1460.9	892.6	1419.3	5
												AE	1		HAVE		759.7	2076.8	2833.1	151.2	124.1	2063.9	600.096	600.066	600.156	0.09																752.6	2091.6	760.1	2074	780.2	2008.4	813.6	1935	833	1884.2	5
												AH	0		TO		477.7	1366	2683.5	105.2	144.2	613.1	600.273	600.256	600.306	0.05																477.3	1389.4	477.7	1366	476.3	1320.5	473.5	1262.8	465.5	1201.8	6
												EH	1		WEAR		593	1855.4	2132.6	130.8	237.5	495.5	600.429	600.376	600.535	0.159																594.3	1757.5	590.2	1862.7	567.1	1883	540.5	1881.5	525.1	1888.3	5
												UW	1		SHOES		397.1	1356.1	2537.2	36.6	276.9	598	601.749	601.689	601.869	0.18																414.6	1537.9	395.8	1344.8	388.5	1399.1	392.6	1493.2	374.3	1597.2	5
												AA	1		SOCKS		988.2	1624.2	2946.1	174.2	157.2	530.8	602.196	602.149	602.289	0.14																905.8	1650.9	999	1624.1	1071.9	1637.5	1086.1	1638.1	1133.5	1640.2	4
												EH	1		EVERY		922.6	1730.4	3315.8	237.2	224	712.6	602.622	602.589	602.689	0.1																912.7	1709.1	923.4	1730.7	919.4	1730.4	894.5	1715.9	840.3	1707.6	4
												IY	0		EVERY		404.4	2119.2	3201.9	240.5	175.5	648.2	602.819	602.799	602.859	0.06																410.9	2069.7	403.2	2125.2	390.9	2163.7	368.8	2135.2	341.9	2054.7	4
												EY	1		DAY		772.9	2034.4	3516.5	193.5	120	410.5	602.973	602.899	603.099	0.2																714.4	1973.1	771	2027.6	735.9	2053.9	652.4	2295.7	554.2	2413.4	4
												AY	1		I		924.4	1604.9	2716.8	177.3	163.6	537.9	604.722	604.735	604.825	0.09								s								846.4	1774.2	787.7	1877.4	731.8	1980.9	640.9	1906.1	529.6	1603.7	5
												EH	1		EVERY		661.8	1551	3153.9	215.1	195.8	420.7	605.532	605.495	605.605	0.11																512	1550.9	670.3	1552.2	790.8	1565.8	830.8	1584.3	773.6	1588.2	5
												IY	0		EVERY		426.7	2094.9	2294.5	131.7	136.5	1723.6	605.714	605.694	605.755	0.061																436.6	2051.9	426.3	2096.1	547.5	2063.5	695.8	1964.7	670.6	1847.7	5
												EY	1		DAY		643.6	2087.8	3553.9	239.5	143.9	218.9	605.844	605.775	605.935	0.16																561.9	2050.3	625.4	2065.4	630.8	2105.6	622.5	2116.8	603.7	2139.9	4
												EH	1		EXCEPT		761.3	1739.2	3181.4	263.9	221	529.4	606.108	606.075	606.175	0.1																692.8	1801.4	770.8	1733.8	826.3	1693.6	850.1	1704.6	771.3	1781.8	4
												AY	1		I		975.4	1721.3	2712.5	101.3	311.8	1179.6	615.288	615.245	615.375	0.13								m								774.8	1613	975	1722.1	941	1365.5	911.6	1360.1	869.6	1567	6
												OW	1		DON'T		700	1375.3	2393	218	325.9	659.9	615.412	615.405	615.525	0.12																666.5	1248.3	610.5	1097.7	572.7	1067	560.7	1095.3	573.6	1283.4	6
												AE	1		HAVE		893.4	1917.3	3015.2	159.5	286.1	195.5	615.615	615.585	615.675	0.09																915.6	1977.8	890.6	1910.4	850.9	1820.5	808.8	1750.3	776.4	1681.2	5
												UW	1		STUPID		414.1	1713.2	2639.9	93.7	496.8	369.7	615.961	615.954	616.005	0.051																414.1	1713.2	422.5	1730.6	429.4	1726.7	441.8	1684.5	470.3	1644.6	5
												EH	1		DRESS		712.7	1655.5	2579.5	135.8	286.4	674.5	616.231	616.194	616.305	0.111																609.8	1695.3	724.9	1653.7	782.9	1662.4	822.4	1664.3	892.3	1771.4	5
												OW	1		CODE		555.7	1296.6	2656.2	208.6	275.2	182.3	616.527	616.505	616.595	0.09																556.4	1290.1	572.7	1272.9	565.1	1311.6	540	1398.5	515.3	1521.3	5
												IY	1		EITHER		467.7	2326	3336.3	204.1	697.4	772.3	616.698	616.654	616.785	0.131																461.2	2234.9	469.4	2340	463.1	2395.8	443.9	2318.3	451.6	2192.1	4
												ER	0		EITHER		632.7	1839.1	2912.5	114.6	231.2	1160.6	616.862	616.825	616.935	0.11																626.7	1839.1	632.8	1840.8	629.2	1707	613.4	1580.3	584.4	1683.7	6
												IY	0		PRETTY		462.3	2753	3963.4	121.5	165	440.8	618.544	618.484	618.664	0.18																474.7	2703.2	460.9	2762.6	451.3	2888.8	450.4	3105.8	1508.4	3400.9	3
												AY	0		DIVERSE		742.6	1951.3	3080.2	187.9	167.9	280.6	618.856	618.814	618.924	0.11								m								683.8	1905	739.5	1939.4	723.1	1982.7	653.6	1988.9	565.2	1862.8	5
												ER	1		DIVERSE		568.9	1518.8	2120.8	214.3	306.1	358	619.041	619.004	619.114	0.11																529	1441.4	574	1523.5	580.4	1581.3	527.3	1612.6	525.9	1557.7	6
												UW	1		SCHOOL		458.8	999.9	2451.5	130.9	364.2	447.7	619.33	619.313	619.364	0.051																463.8	1044.8	458.5	989.3	458.2	960.5	466	970.8	474.5	979.4	6
												AH	2		WHATEVER		488.6	1325.8	2313.2	275.8	385.4	427.6	620.057	620.033	620.104	0.071																476.4	1296.2	490.9	1332.8	552.6	1454.6	647.9	1515.1	746	1530.9	6
												ER	0		WHATEVER		478.3	1423.4	1935.1	207.7	155.3	682.9	620.241	620.214	620.294	0.08																474.3	1444.3	479.5	1424.3	471.5	1443.1	468.4	1462.9	468.1	1469.5	6
												IY	1		WE		460	1696.7	2278.9	103.9	150.3	732.4	620.377	620.354	620.424	0.07																476.8	1655.8	458.7	1700.8	451.5	1728.9	451.3	1721	448.1	1671.7	5
												AA	1		WANT		1060.1	1557.6	3401.3	356.4	130.4	209.8	620.573	620.493	620.733	0.24																964.9	1489.9	1066.4	1566.6	1096.3	1608.8	1119.7	1637.6	1124.5	1662.6	4
												EH	1		THERE		689.1	1940.8	2926.7	199.8	178.1	772.1	624.535	624.492	624.622	0.13																642.8	1907.8	692.4	1938.5	721.5	1845.5	742.5	1785.5	756.1	1768.1	5
												AA	1		ARE		1111.1	1568.1	2332.5	298.5	192.4	908.1	624.689	624.652	624.762	0.11																1055	1577.7	1112	1568.9	1062.8	1606.3	919.7	1634.3	771.9	1628.7	5
												AH	0		LIMITS		603.1	1860.7	3430.3	139.2	125.4	111.7	625.058	625.041	625.092	0.051																606.4	1863.5	601.9	1859.2	590.9	1848	572.2	1851	553.7	1844.3	4
												AA	1		ON		1066.3	1446.5	3167.1	303.5	123.9	270.8	625.245	625.202	625.332	0.13																1011.8	1491.7	1058.3	1434.3	820.5	1262.1	591.3	1159.8	534	1106.4	5
